@ Measure_optics:version %s "0.2.0"
@ Command %s "/usr/bin/python2 '/home/akoval/work_local/git/Beta-Beat.src/measure_optics.py' '--model' 'model/' '--accel' 'skekb' '--files' 'output/harmonic_output/HER_2019_05_20_18_21_06.sdds' '--output' 'output/phase_output/HER_2019_05_20_18_21_06.sdds/'"
@ CWD %s "/home/akoval/work_local/git/SKEKB_Kmod"
@ Date %s "14. June 2019, 13:52:53"
@ Model_directory %s "model/"
@ TABLE %s "ORBIT"
@ TYPE %s "ORBIT"
@ Q1 %le 0.5438097870082689
@ Q2 %le 0.6116521568860855
@ FILENAME %s "getCOx.out"
*                 NAME                    S                COUNT                    X                 STDX                 XMDL               MUXMDL               DELTAX
$                   %s                  %le                   %d                  %le                  %le                  %le                  %le                  %le
               MQEAE22         1301.4735906                    1     -0.1479019487625                  nan                  nan           19.4557206                  nan
               MQEAE23         1350.1175975                    1      0.5580161144072                  nan                  nan           20.1357212                  nan
                 MQI6E         1404.3012987                    1      0.1146965496261                  nan                  nan             21.14351                  nan
                 MQI5E         1418.7440064                    1     -0.1031198547187                  nan                  nan           21.2614628                  nan
                 MQI4E         1424.1361014                    1     -0.3535609555068                  nan                  nan           21.2754895                  nan
                MQX2RE         1494.6206604                    1      0.1851157742028                  nan                  nan           22.6372352                  nan
                 MQM2E         1564.3492168                    1     -0.3322905843503                  nan                  nan           23.6951094                  nan
                 MQM7E         1608.8759522                    1      0.2122337180146                  nan                  nan           24.4296714                  nan
               MQEAE25         1634.7988225                    1      -19.47074386293                  nan                  nan           24.9087078                  nan
               MQD3E21         1671.2575666                    1      0.5008217866298                  nan                  nan           25.4514267                  nan
               MQEAE27         1710.4692283                    1     -0.2364669547274                  nan                  nan           26.0568436                  nan
               MQD3E23         1746.9279724                    1       0.260895697317                  nan                  nan           26.5995625                  nan
               MQEAE29         1786.1396341                    1       0.119342046636                  nan                  nan           27.2049794                  nan
               MQEAE30          1813.166033                    1      -1.478107836174                  nan                  nan           27.6731146                  nan
              MQTAFOE1         1861.1278611                    1      0.4726703156284                  nan                  nan           28.3637785                  nan
              MQTAFOE2         1905.3942301                    1      -0.947048389571                  nan                  nan           28.8386941                  nan
               MQEAE32         1980.3824571                    1      0.2086085424473                  nan                  nan           29.9974932                  nan
               MQD3E29         2065.4852081                    1     0.06066675783033                  nan                  nan           31.2202127                  nan
               MQEAE35         2104.6968698                    1     -0.3110823738869                  nan                  nan           31.8256296                  nan
               MQR2ORE         2203.8099939                    1     -0.5646839383872                  nan                  nan           33.1656568                  nan
               MQDROE5         2288.3421939                    1       0.632701402866                  nan                  nan           34.2378829                  nan
               MQEAE37         2389.8065079                    1      -1.125763574187                  nan                  nan           35.8334041                  nan
               MQD3E31          2426.265252                    1       14.02226513512                  nan                  nan           36.3761229                  nan
               MQEAE39         2465.4769137                    1     -0.6509545246078                  nan                  nan           36.9815398                  nan
               MQD3E33         2501.9356578                    1      0.1302270835036                  nan                  nan           37.5242587                  nan
               MQEAE41         2541.1473195                    1      -0.565158345057                  nan                  nan           38.1296756                  nan
              MQTAOTE1         2616.1355465                    1    -0.02217296466657                  nan                  nan           39.2884747                  nan
              MQTAOTE2         2660.4019155                    1     0.09698341202334                  nan                  nan           39.7633903                  nan
               MQEAE44         2735.3901425                    1       0.644134705273                  nan                  nan           40.9221894                  nan
               MQEAE45         2784.0341494                    1      0.2522679355192                  nan                  nan             41.60219                  nan
               MQD3E40           2850.27221                    1      0.4690895218346                  nan                  nan           42.6757421                  nan
               MQLA2RE         2920.9780873                    1      0.2128094922711                  nan                  nan           43.8035918                  nan
               MQLB8RE         2942.8131119                    1      -1.630662575413                  nan                  nan           44.3053034                  nan
               MQLB1RE         2960.9918734                    1     -0.7977958550025                  nan                  nan           44.5395614                  nan
               MQLC7RE         2989.1433603                    1      0.5706845749441                  nan                  nan           45.0677164                  nan
               MQLC3RE         3003.3799331                    1      -1.707762953126                  nan                  nan           45.2894231                  nan
                MQC2RE         3013.8146988                    1      -2.306350751706                  nan                  nan           45.3047308                  nan
                MQC1RE         3015.7846995                    1      -1.056578977214                  nan                  nan           45.3257444                  nan
